learnum_pods,num_clients,avg_speed,cpu_m,mem_Mi,net_rx_KBps,net_tx_KBps,avg_latency_s,z1_bit,z2_bit,z3_bit,qt_sw_z1,qt_sw_z2,qt_sw_z3,total_stall,start_time,QoE
7,1,20,9,9,5,294,0.008921075242718447,1166868008.512746,66159227509.780396,411626307138.8453,1.0,1.0,1.0,0.0,5.6e-05,55211283820.79929
7,1,30,4,9,4,140,0.00848359693287037,494745886.58349,28085451071.354218,179611847632.7164,1.0,1.0,1.0,0.0,5.9e-05,23924597097.150673
7,1,40,6,9,4,145,0.007906708333333333,414350655.814227,23273575743.07746,147414931730.45087,1.0,1.0,1.0,0.0,6.2e-05,19686253779.73027
7,1,50,3,10,1,50,0.006780830729166666,335946183.514894,22717258439.172123,146945160768.00415,1.0,1.0,1.0,0.0,5.9e-05,19473130092.095013
7,1,60,6,10,2,101,0.009014575810185187,382000882.937711,21001009917.626564,128118759586.71788,1.0,1.0,1.0,0.0,5.7e-05,17279478559.253254
7,1,70,7,10,0,0,0.009430737630208333,416142861.783899,19738562166.655785,110049185729.65259,1.0,1.0,1.0,0.0,5.8e-05,15243931008.544897
7,1,80,0,25,0,0,0.008193390086206896,227393115.149997,11265152699.737183,78528951820.93811,1.0,1.0,1.0,0.0,5.6e-05,10265100901.646004
7,1,90,0,10,0,0,0.009211907852564103,272596984.103917,17895876616.511803,85295735817.7462,1.0,1.0,1.0,0.0,5.6e-05,12299566792.949482
7,1,100,0,11,0,0,0.008348796875,303214701.573994,16074901072.982973,81769200631.5252,1.0,1.0,1.0,0.0,5.8e-05,11604150567.850662
7,1,110,0,11,0,0,0.007439798007246377,206933834.975067,10700187692.174969,66156375140.69087,1.0,1.0,1.0,0.0,5.5e-05,8900528735.986391
7,1,120,0,25,0,0,0.009482717105263157,180518330.44826502,11066284532.487005,60028787555.671486,1.0,1.0,1.0,0.0,5.9e-05,8342498492.378082
7,2,10,17,12,13,673,0.010020542933298723,2273445614.8009634,136722297652.71704,841427772552.4059,1.0,1.0,1.0,0.0,5.85e-05,113078648715.14444
7,2,20,25,13,12,405,0.009301468446601941,866897919.2495666,49900697493.86602,323128628951.24774,1.0,1.0,1.0,0.0,5.6500000000000005e-05,42899830936.37244
7,2,30,12,13,10,382,0.008816380963164252,580334220.401594,37922268338.64555,248308009609.72153,1.0,1.0,1.0,0.0,5.8e-05,32821488581.982132
7,2,40,21,14,12,560,0.009882183961004274,547211522.235564,33918170577.728775,204826334163.7774,1.0,1.0,1.0,0.0,6.05e-05,27649315596.48813
7,2,50,10,14,11,349,0.008992416947751321,273238426.917035,17200657598.416206,112685226869.87454,1.0,1.0,1.0,0.0,5.9499999999999996e-05,14899921104.512365
7,2,60,10,14,7,344,0.010262839484126984,360388474.4974445,22716786452.57848,130842392539.4412,1.0,1.0,1.0,0.0,5.9e-05,17879868475.607773
7,2,70,0,14,8,320,0.008568537581699346,165483403.8192465,14361631047.651966,93735309409.25351,1.0,1.0,1.0,0.0,5.9499999999999996e-05,12361695532.12896
7,2,80,0,14,0,0,0.010431241980820107,314498380.7110235,18270507870.642883,96662404536.13406,1.0,1.0,1.0,0.0,6e-05,13540490893.239443
7,2,90,0,14,0,0,0.011416061197916667,182813592.769344,12855922956.964155,70017968814.38168,1.0,1.0,1.0,0.0,5.9e-05,9700950986.769287
7,2,100,0,15,0,0,0.009333585597826086,275711363.301574,13248967087.233494,78498401381.87202,1.0,1.0,1.0,0.0,6.05e-05,10692631508.944744
7,2,110,0,15,0,0,0.009163414930555556,229492099.4146185,13033242226.360523,75416464389.87828,1.0,1.0,1.0,0.0,5.55e-05,10308939352.849926
7,2,120,0,26,0,0,0.010485690241228071,181518209.00319248,10948306250.791702,60117324420.38739,1.0,1.0,1.0,0.0,5.7e-05,8328456437.499069
7,3,10,26,15,18,762,0.010433054290061495,1945991747.7173655,116019689798.27412,695820876091.9487,1.0,1.0,1.0,0.0,5.5333333333333334e-05,94148219791.25163
7,3,20,33,17,18,583,0.010093132262983242,737820818.7213577,47838520103.638855,312149448267.81665,1.0,1.0,1.0,0.0,5.833333333333333e-05,41299123419.614136
7,3,30,30,17,15,664,0.010815715958668197,573794472.2133117,39725611391.89767,238715176039.68872,1.0,1.0,1.0,0.0,5.6000000000000006e-05,32218296011.89748
7,3,40,39,17,11,399,0.010549051879084967,356826509.917484,25650727160.433292,161005217882.66956,1.0,1.0,1.0,0.0,5.766666666666667e-05,21480445776.29561
7,3,50,11,18,6,181,0.010681085209986771,463984418.916023,24831332641.470295,148936857350.64734,1.0,1.0,1.0,0.0,5.666666666666667e-05,20184741355.599766
7,3,60,28,18,10,400,0.010419508385530138,289919915.2831684,18739953535.627636,110175644589.91113,1.0,1.0,1.0,0.0,5.8e-05,14968499105.814611
7,3,70,0,18,0,0,0.010274051747311828,187908206.85656166,16622610342.461243,98720244752.40465,1.0,1.0,1.0,0.0,5.8e-05,13328082287.532057
7,3,80,0,18,0,0,0.010381754741272101,303380752.9287303,17864295601.274673,97135705980.44627,1.0,1.0,1.0,0.0,5.933333333333333e-05,13498796244.349419
7,3,90,0,18,0,0,0.010894397934782607,169021231.02587068,12444990276.052305,73560283008.70357,1.0,1.0,1.0,0.0,5.9999999999999995e-05,9963341216.798668
7,3,100,0,25,0,0,0.011097466405122656,183259591.0906023,12669662943.932053,70460057539.13252,1.0,1.0,1.0,0.0,5.8e-05,9708220055.462837
7,3,110,0,26,0,0,0.012748669598765432,243031259.78798136,11099838477.942732,64548813305.171364,1.0,1.0,1.0,0.0,5.6000000000000006e-05,8844970906.95703
7,3,120,0,26,0,0,0.009613821564327484,218642225.15256098,13000696421.432129,64738712354.05314,1.0,1.0,1.0,0.0,5.666666666666667e-05,9227060076.29829
7,4,10,37,18,25,1050,0.011607576569035535,1696329320.3521209,123174920542.74524,744776693286.0149,1.0,1.0,1.0,0.07783,5.725e-05,100300083960.0621
7,4,20,34,19,25,884,0.011025443553057498,813722781.5011778,54627189034.12518,343788814144.54333,1.0,1.0,1.0,0.0,5.575e-05,45873925167.32994
7,4,30,16,20,21,785,0.0116728672521561,528113195.27551454,35183731151.7728,229616308744.7224,1.0,1.0,1.0,0.0,5.575000000000001e-05,30368056340.519424
7,4,40,14,20,21,791,0.011874556456956007,362764252.6583815,24689783350.590324,152807341302.8525,1.0,1.0,1.0,0.0,5.6e-05,20472625776.263943
7,4,50,19,20,16,548,0.013039929466093118,441954606.7986315,25596182970.545124,150894444447.58463,1.0,1.0,1.0,0.002888,5.6500000000000005e-05,20518049262.613865
7,4,60,19,20,12,843,0.013051952378216913,277812233.5225735,18085108451.930824,108069740301.18912,1.0,1.0,1.0,0.15214650000000002,5.6500000000000005e-05,14618464282.316404
7,4,70,0,20,0,0,0.011465779479465997,274499038.65953976,19932119125.29076,110134572656.31541,1.0,1.0,1.0,0.049593,5.375e-05,15192030416.537891
7,4,80,0,20,0,0,0.011689342134377967,275001606.80868125,15900035596.580132,81712752058.25146,1.0,1.0,1.0,0.0,5.775e-05,11543783448.907001
7,4,90,0,25,0,0,0.014075000214195527,149971315.225103,11707374815.746025,65070883108.77927,1.0,1.0,1.0,0.0752775,5.85e-05,8953543193.360758
7,4,100,0,26,0,0,0.012540545138888887,150351581.5474865,11517390522.870522,66722948861.64255,1.0,1.0,1.0,0.0,5.85e-05,9081019096.821348
7,4,110,0,20,0,0,0.013364674372563352,181113104.09052527,10874791165.275358,62487947859.66916,1.0,1.0,1.0,0.0,5.6e-05,8550532190.885117
7,4,120,0,25,0,0,0.011294444139863547,166099862.30940202,11350385922.322765,65542211961.367615,1.0,1.0,1.0,0.0,5.85e-05,8940568283.217646
7,5,10,47,20,30,1130,0.01260841614693765,1298252078.6668172,107132498292.77077,658993563652.7992,1.0,1.0,1.0,0.0654904,5.8200000000000005e-05,88234632477.61899
7,5,20,49,21,27,1225,0.01344709699026556,746951432.9978192,56920387813.28674,361579260925.5469,1.0,1.0,1.0,0.2442288,5.66e-05,48064869656.260086
7,5,30,31,22,23,976,0.01465238582377321,473974606.4840318,34250116720.606335,214733807406.61633,1.0,1.0,1.0,0.0,5.62e-05,28655186308.321484
7,5,40,44,22,23,945,0.013936540059358618,445769005.95750016,26539558591.617977,162543209208.9374,1.0,1.0,1.0,0.36202560000000006,5.64e-05,21874270940.830635
7,5,50,25,22,16,774,0.01372674999436937,292155889.0775866,22176011265.14527,131170262002.4071,1.0,1.0,1.0,0.1675364,5.6999999999999996e-05,17756737573.903423
7,5,60,18,22,18,683,0.01361789002627077,252273674.29810342,17620870423.323322,100232003798.47162,1.0,1.0,1.0,0.0,5.8200000000000005e-05,13723966035.520248
7,5,70,25,22,18,975,0.014125082321241444,195016765.61303762,16160787681.16785,85282384319.9913,1.0,1.0,1.0,0.2781894,5.58e-05,11896907701.965372
7,5,80,27,22,0,0,0.014247160682096888,168721848.67121357,14641632357.899662,75841618249.33209,1.0,1.0,1.0,0.0,5.64e-05,10630593589.582748
7,5,90,0,22,0,0,0.012485434181488802,128323265.937906,12513305435.896555,73646661253.00137,1.0,1.0,1.0,0.0,5.7799999999999995e-05,9957153497.635736
7,5,100,0,22,0,0,0.013682181203703703,98753922.03583579,8936083801.628605,57529171013.14412,1.0,1.0,1.0,0.21863700000000003,5.66e-05,7609261605.124835
7,5,110,0,26,0,0,0.014627089793601649,112733658.94247079,8976087019.011358,50910319226.06493,1.0,1.0,1.0,0.08263960000000001,5.6999999999999996e-05,6965162886.3129
7,5,120,0,22,0,0,0.012929855881457114,161110329.898998,9821043657.707851,60513985432.094284,1.0,1.0,1.0,0.0,5.6000000000000006e-05,8128384504.680057
7,6,10,43,22,34,1524,0.01579801193782304,1461159683.43909,111411584744.48698,676677892607.8741,1.0,1.0,1.0,0.3429068333333333,6.216666666666666e-05,90972917985.61739
7,6,20,44,23,32,1312,0.015456968966256144,648114865.174839,52216051519.64579,323877817860.1373,1.0,1.0,1.0,0.10173283333333333,6.433333333333333e-05,43284672494.127556
7,6,30,32,23,30,1124,0.01549606387598368,370651233.6342713,31329555457.867107,193701421723.50284,1.0,1.0,1.0,0.5751073333333333,5.6000000000000006e-05,25895509123.994495
7,6,40,51,23,28,1048,0.016142218245554178,236725792.50909767,19629371376.682163,120894343911.8881,1.0,1.0,1.0,1.4665355,5.65e-05,16181016713.975266
7,6,50,20,23,20,890,0.017161732592081973,296511774.78788465,20469010303.358185,109988631946.17677,1.0,1.0,1.0,0.5571051666666667,6.95e-05,15300223494.244982
7,6,60,0,23,0,0,0.014103961640832894,204692056.96674633,16546457839.31572,100291333170.62025,1.0,1.0,1.0,0.0,7.766666666666668e-05,13481709323.80156
7,6,70,36,23,20,1287,0.016721986663006488,192289331.99420783,15487217971.50978,88015702486.30783,1.0,1.0,1.0,0.14807966666666666,7.766666666666668e-05,12033616373.69161
7,6,80,0,23,0,0,0.018341656960227274,162521751.81785932,11115076330.068987,64586768939.86584,1.0,1.0,1.0,1.226975,6.816666666666667e-05,8795457379.996597
7,6,90,0,23,0,0,0.018048991914452184,180666746.89086485,10424568711.822248,57543277206.17205,1.0,1.0,1.0,0.8834256666666667,5.583333333333333e-05,7965708181.0062895
7,6,100,0,23,0,0,0.015081240049342104,150034908.5507792,10150920240.090586,61330120228.91736,1.0,1.0,1.0,0.0,6.216666666666668e-05,8268220505.895133
7,6,110,0,23,0,0,0.013689337653902935,149578368.6354925,10501433143.55712,60691282653.465965,1.0,1.0,1.0,0.0945575,5.6166666666666665e-05,8274119750.696027
7,6,120,0,26,0,0,0.016007843137254906,152432632.93412733,9136203604.25485,49142497063.14648,1.0,1.0,1.0,0.18770949999999997,5.8666666666666665e-05,6848193268.412105
7,7,10,56,23,38,1559,0.017582937681095555,1100636736.194606,94615446657.1567,570246959011.0135,1.0,1.0,1.0,1.942448714285714,5.7714285714285716e-05,76718230938.51613
7,7,20,43,23,36,1506,0.0175144766548091,591131707.0521473,48837986522.0497,297725228070.64703,1.0,1.0,1.0,1.7941688571428571,7.771428571428571e-05,39953912297.695885
7,7,30,44,23,30,1377,0.0192700952086224,351920238.4398831,30304278471.922432,185844923559.79633,1.0,1.0,1.0,2.397727,5.6142857142857145e-05,24891692205.961575
7,7,40,56,24,37,1452,0.017996947977764403,237911031.34371877,21150163418.28527,131192503524.33363,1.0,1.0,1.0,1.4858097142857143,6.314285714285714e-05,17515820750.64177
7,7,50,38,24,24,951,0.017274726739346036,252847133.4375983,18899619212.23338,117803028657.14635,1.0,1.0,1.0,0.6163957142857143,6.142857142857142e-05,15737219697.916866
7,7,60,28,23,25,898,0.0161435970011598,228178024.58411932,16240993117.098227,94025394568.6077,1.0,1.0,1.0,0.6236987142857142,5.642857142857143e-05,12810462693.80715
7,7,70,0,26,0,0,0.01780549826381738,189658458.16459173,13525285220.002289,74074869082.53316,1.0,1.0,1.0,0.4364328571428571,6.314285714285714e-05,10245304870.092056
7,7,80,0,23,0,0,0.017429291329149412,198167188.39709884,13308580695.204464,73851652301.28006,1.0,1.0,1.0,0.8360224285714286,7.485714285714287e-05,10185598396.45165
7,7,90,0,25,0,0,0.01757685957085129,138062322.9983537,10244465783.664455,64547605084.027664,1.0,1.0,1.0,0.2387412857142857,5.728571428571429e-05,8600297289.207672
7,7,100,0,25,0,0,0.01939788515037594,95990491.17076172,8815804011.723072,50591387715.118935,1.0,1.0,1.0,0.8248424285714285,6e-05,6889492913.128962
7,7,110,0,23,0,0,0.016837004829223356,135447637.46234813,9092342021.770433,52478128866.760506,1.0,1.0,1.0,0.6381174285714286,5.971428571428571e-05,7161094633.50962
7,7,120,0,26,0,0,0.018790339017802634,108006472.85669057,7522282932.804818,46527022686.623726,1.0,1.0,1.0,1.0103714285714287,5.628571428571428e-05,6232763380.8781805
7,8,10,48,23,40,1607,0.02063158965648078,971039710.6515292,84111865387.27234,509143328367.0382,1.0,1.0,1.0,9.827936375,6.05e-05,68416433668.35397
7,8,20,58,24,39,1470,0.021184282675986956,444485097.6188001,36686105753.42003,235746250024.03506,1.0,1.0,1.0,6.550151249999999,6.050000000000001e-05,31222985692.25476
7,8,30,65,24,31,960,0.020267625474274926,234333208.6597115,23713665640.730793,130283329235.4328,1.0,1.0,1.0,4.392101749999999,5.6374999999999995e-05,17935099277.864952
7,8,40,56,24,39,1430,0.020772145538219707,224627598.46673313,18274349123.88789,106938479119.28723,1.0,1.0,1.0,3.703049375,6.287500000000001e-05,14505957038.70963
7,8,50,43,24,27,1049,0.01883389065640907,190283528.68184423,15755096421.578419,96736776217.17493,1.0,1.0,1.0,1.7525658750000002,6.662499999999999e-05,12957895367.574146
7,8,60,33,24,15,653,0.01822595728475395,203220764.29070202,14848920899.493563,90444820765.80338,1.0,1.0,1.0,0.806064125,6.162500000000001e-05,12156520787.016201
7,8,70,23,24,0,0,0.02429757836815049,134673290.80586374,9447607601.087423,54915841479.78638,1.0,1.0,1.0,4.426155625,0.00026900000000000003,7475376951.726601
7,8,80,0,24,10,264,0.018820181590013144,124688232.08948012,11028792663.114265,64908932116.33953,1.0,1.0,1.0,1.01741425,5.7875e-05,8783933501.344313
7,8,90,0,24,0,0,0.019476840174387625,126356933.41579324,8669567251.352602,54061780819.24738,1.0,1.0,1.0,0.9788503749999999,5.7125e-05,7228541380.377012
7,8,100,0,24,0,0,0.020900582222461044,121102644.67476314,8860330598.656847,50442341655.313965,1.0,1.0,1.0,1.7366465,5.7e-05,6901072128.067275
7,8,110,0,24,0,0,0.021292706511626163,117664160.2166839,7017691621.465767,43761589413.98877,1.0,1.0,1.0,1.5095657499999997,6.099999999999999e-05,5862062170.352314
7,8,120,0,25,0,0,0.019710050766296103,117569121.082244,7551291243.065683,44288826711.85043,1.0,1.0,1.0,1.09848775,5.7499999999999995e-05,6021439298.8320055
7,9,10,63,24,41,1686,0.022224775069682554,964545717.1819218,79175559429.74054,484843558470.3933,1.0,1.0,1.0,17.311107333333332,5.666666666666666e-05,64994649659.5768
7,9,20,67,24,39,1235,0.021082061008660547,389685682.8213324,34068746370.415134,214363787777.19775,1.0,1.0,1.0,6.789704111111111,5.8111111111111116e-05,28522907999.58176
7,9,30,41,24,38,1334,0.022711382953274278,251557858.40296444,23180284978.239944,134909769886.72252,1.0,1.0,1.0,7.3394695555555565,6.355555555555556e-05,18303124452.642323
7,9,40,33,24,23,984,0.020606716260100882,231560681.07813358,18974966837.09451,110227696851.73477,1.0,1.0,1.0,3.211743888888889,5.9888888888888886e-05,14979855514.536314
7,9,50,0,24,20,855,0.02179131600726369,172071486.41593492,14379336223.192846,88819943404.0032,1.0,1.0,1.0,4.248686666666668,6.344444444444445e-05,11878311606.260418
7,9,60,26,24,0,0,0.021369444104921684,184862560.57260963,13945941246.880016,75270607880.11894,1.0,1.0,1.0,3.2562671111111112,6.41111111111111e-05,10445652814.7865
7,9,70,0,24,25,1251,0.0218573366239014,183473903.94943085,12039315982.103004,68757798129.98712,1.0,1.0,1.0,2.733700111111111,5.6777777777777786e-05,9412074729.42876
7,9,80,0,24,0,0,0.023710783174951264,207657248.68475732,9681880004.64157,54347391351.038666,1.0,1.0,1.0,4.734117444444444,7.122222222222224e-05,7516475188.754499
7,9,90,0,24,0,0,0.02039744950099037,122122939.06313968,9953193660.759409,57467689343.98337,1.0,1.0,1.0,1.7444080000000002,5.633333333333333e-05,7822893715.393219
7,9,100,0,24,0,0,0.02594227866420696,129402314.09738933,7574211873.974095,41140897290.90368,1.0,1.0,1.0,3.5454372222222226,0.00029411111111111115,5719513707.506716
7,9,110,0,26,0,0,0.019078492709120227,109364013.54010457,7897394393.081495,47336754412.31468,1.0,1.0,1.0,0.9254270000000001,6.111111111111112e-05,6389709124.346241
7,9,120,0,0,0,0,0.02271255904653795,147708410.453009,8189136695.591312,44292995153.30455,1.0,1.0,1.0,2.3846062222222226,5.533333333333333e-05,6170522730.511779
7,10,10,54,24,43,1771,0.02350118043822764,891657472.709845,76612632472.68394,467891880011.70166,1.0,1.0,1.0,22.5218865,0.0003380000000000001,62735874628.75828
7,10,20,34,24,36,1148,0.023715126116154072,331294728.4268238,31407400699.34789,194863158222.3441,1.0,1.0,1.0,11.833907499999999,0.00021750000000000003,25999702220.116028
7,10,30,46,24,32,1073,0.02386661418375416,280110906.828745,20867455444.50509,128687489044.49463,1.0,1.0,1.0,7.6909029,6.34e-05,17238317594.059452
7,10,40,19,24,24,1196,0.02651925979532918,212611295.17683783,16142631073.943073,92989625968.77414,1.0,1.0,1.0,8.709279800000001,5.71e-05,12676316679.839668
7,10,50,32,24,17,741,0.024875163089925344,199170914.53765258,14140640220.927017,79140193240.37761,1.0,1.0,1.0,5.9229031999999995,5.63e-05,10881566981.930798
7,10,60,27,24,21,1274,0.025167840465041204,155338752.22413188,10641806151.159801,65491963409.34235,1.0,1.0,1.0,5.4757845000000005,6.979999999999999e-05,8786294673.176912
7,10,70,26,24,0,0,0.0265029743706706,138081808.76224738,9768964858.32448,54181243432.81813,1.0,1.0,1.0,5.560299100000001,5.750000000000001e-05,7468574556.170749
7,10,80,0,26,0,0,0.026115813173498655,103166896.52932552,7920293173.394163,49033842515.90857,1.0,1.0,1.0,4.7578331,5.909999999999999e-05,6559659692.381281
7,10,90,0,26,0,0,0.026762269689287927,102176880.51366791,7972649951.115433,42509478068.804855,1.0,1.0,1.0,4.1643272,5.809999999999999e-05,5917001594.556283
7,10,100,0,25,0,0,0.020913624815402126,110536656.75474736,8555496967.2135315,49145520111.71834,1.0,1.0,1.0,1.1658589000000001,0.0002407,6703027058.328634
7,10,110,0,26,0,0,0.022686749528696898,91773204.4434456,6552238274.273677,41661806153.269775,1.0,1.0,1.0,1.5487487999999998,6.84e-05,5540869505.632212
7,10,120,0,26,0,0,0.02541166540159782,85908295.9811269,6335271814.571737,37426315754.98973,1.0,1.0,1.0,2.8088466,6.57e-05,5069821732.521788
7,11,10,62,24,44,1751,0.02523092082309584,821665603.7580833,68276169464.53797,423643927864.3845,1.0,1.0,1.0,30.562946363636364,6.40909090909091e-05,56594792469.55576
7,11,20,74,24,42,1713,0.025691139454494024,396133798.62644255,31895408556.733566,205729111810.86,1.0,1.0,1.0,15.442032636363637,5.718181818181818e-05,27229286484.070236
7,11,30,42,24,40,1440,0.024063661634681054,261694073.44957516,21639367648.974354,132757286073.68546,1.0,1.0,1.0,9.025064727272728,0.00014054545454545456,17786787948.769733
7,11,40,29,24,33,1226,0.026471612471177443,207394387.96973026,15295680549.865328,90482272273.705,1.0,1.0,1.0,8.924743,6.0454545454545444e-05,12252539369.545721
7,11,50,26,24,22,1087,0.02530654169772638,167934920.26180965,13751678226.349022,79883071222.71829,1.0,1.0,1.0,6.140371545454547,9.227272727272726e-05,10856197184.320906
7,11,60,0,24,18,1060,0.029160913665200672,138885135.44049862,10006767919.776201,55374776794.43733,1.0,1.0,1.0,7.774317818181817,0.00011445454545454546,7636050823.777264
7,11,70,26,24,0,0,0.02458703372720906,110815784.87079354,9981455976.1505,55948196410.446754,1.0,1.0,1.0,4.597298181818183,0.0001330909090909091,7668681864.915378
7,11,80,0,24,0,0,0.024363813229610943,131890828.05847882,8754602151.87711,53246658150.61069,1.0,1.0,1.0,3.6052950909090913,9.209090909090909e-05,7167909808.574261
7,11,90,0,24,0,0,0.02712122801721388,78390692.6892109,6440409675.529725,39173352137.17696,1.0,1.0,1.0,4.701965,0.00015390909090909094,5260290612.486978
7,11,100,0,0,0,0,0.032553972117815216,100505932.53890084,6245989572.733974,37690099897.60097,1.0,1.0,1.0,5.400985545454545,6.399999999999998e-05,5088562032.85961
7,11,110,0,24,0,0,0.02527308342456341,96611767.83561045,6261577952.914221,38410613931.35379,1.0,1.0,1.0,2.9767138181818185,5.681818181818181e-05,5161005207.403036
7,11,120,0,0,0,0,0.025780841826749643,111642025.65367818,6403573154.43641,37997861340.92817,1.0,1.0,1.0,2.8524682727272723,0.0001492727272727273,5158650169.671419
7,12,10,57,24,43,1743,0.027244203098121228,733321561.0210935,62491132947.342995,400885012601.1429,1.0,1.0,1.0,39.355763,0.0001415,53100052772.06727
7,12,20,62,24,42,1602,0.02617756853625851,390898607.836855,31877787246.780075,201161440979.7921,1.0,1.0,1.0,17.177522083333333,0.00011583333333333331,26765330497.95718
7,12,30,64,24,44,1629,0.02458611790113822,231732768.04658327,20577675063.534832,134310702157.8604,1.0,1.0,1.0,9.103944999999998,6.891666666666666e-05,17708818125.978355
7,12,40,59,24,32,1179,0.026866719720593738,188165533.13233292,15621613225.130869,90146676083.73903,1.0,1.0,1.0,9.281293750000001,0.00019350000000000001,12270706085.682314
7,12,50,33,24,20,838,0.027593918688097522,175840408.83330986,11336962733.677172,70456876630.8275,1.0,1.0,1.0,7.671789416666667,6.766666666666665e-05,9436168462.012514
7,12,60,42,24,25,1262,0.029739540752374265,132730085.30958956,8968165807.067942,53650070403.33785,1.0,1.0,1.0,8.47330625,6.858333333333334e-05,7251551224.028575
7,12,70,37,24,26,975,0.024992876595033877,128751049.17356952,9766845507.57026,58479396373.27088,1.0,1.0,1.0,4.278070083333334,5.991666666666667e-05,7891434453.86668
7,12,80,30,24,26,1373,0.028145283894261214,60841358.305765,6326315958.352711,42374709659.42458,1.0,1.0,1.0,5.6049985,6.016666666666667e-05,5545323083.325284
7,12,90,0,26,0,0,0.02939759035108298,108760677.2970766,6610739666.199,41897591157.19585,1.0,1.0,1.0,5.15702,6.158333333333332e-05,5588039499.891889
7,12,100,0,26,0,0,0.031846134010059785,71798977.97797133,4659785192.202788,31795677006.661663,1.0,1.0,1.0,5.4824979166666665,0.00012083333333333331,4161783999.116043
7,12,110,0,24,0,0,0.027142484815973787,85916788.17416008,6097450964.528183,34870979821.72469,1.0,1.0,1.0,3.7781660833333333,0.00012783333333333331,4766729909.553355
7,12,120,0,26,0,0,0.02617249338484143,86761244.28458449,5909113426.848872,37369115981.73266,1.0,1.0,1.0,2.8349221666666673,5.766666666666666e-05,4979467141.351837
7,13,10,60,24,44,1769,0.029777824137261915,679908628.8540766,55436383752.96599,361688143136.1635,1.0,1.0,1.0,45.267111384615376,5.953846153846153e-05,47732026908.758575
7,13,20,51,24,39,1558,0.029308129853739796,325911862.36627746,26367676407.783817,175617965407.86795,1.0,1.0,1.0,21.83282323076923,6.276923076923076e-05,23063470031.118546
7,13,30,78,24,44,1625,0.02743494058729347,198658541.5553794,19902885532.30044,117155521397.74309,1.0,1.0,1.0,12.402057384615386,5.653846153846153e-05,15835190170.994072
7,13,40,31,24,29,1417,0.031836928945563885,159825330.9369621,12728050253.873789,74991184119.41928,1.0,1.0,1.0,12.882958846153846,0.00023192307692307694,10156606137.97484
7,13,50,33,24,24,966,0.02826108091245836,174770071.9550743,12161633985.029234,69602085146.76443,1.0,1.0,1.0,8.813930923076922,6.807692307692308e-05,9514874323.150646
7,13,60,40,24,30,1231,0.027095212622115426,142567063.20722044,9763706670.808924,59187856252.47625,1.0,1.0,1.0,6.196285923076923,0.00019053846153846155,7971323876.009615
7,13,70,0,24,0,0,0.0264406595451292,142656834.16410902,9427702005.666685,54215008079.37794,1.0,1.0,1.0,5.314106769230768,6.33076923076923e-05,7406900969.135076
7,13,80,18,24,20,1124,0.03499181992166277,86402644.07253093,6398150457.627868,36941787278.50962,1.0,1.0,1.0,8.312174923076922,7.030769230769231e-05,5034290633.484652
7,13,90,0,24,21,463,0.030419378950189764,86260234.9858893,5620875317.017841,36357470281.53301,1.0,1.0,1.0,5.699559538461538,6.153846153846154e-05,4820304230.538621
7,13,100,0,24,0,0,0.028473430906753507,58034372.463581316,5523615038.065983,37023908073.79964,1.0,1.0,1.0,4.476234615384616,6.261538461538461e-05,4847737855.469588
7,13,110,0,24,0,0,0.029649113521056494,54853157.85935931,4587248874.262426,30477835640.4925,1.0,1.0,1.0,4.49739523076923,0.0003806923076923077,4003630529.0628514
7,13,120,0,24,0,0,0.02549994242776899,62637551.93105554,5561209931.690414,36701147664.40498,1.0,1.0,1.0,2.7326732307692305,7.146153846153846e-05,4826203026.379518
7,14,10,64,24,46,1559,0.029735845678634583,625342474.0937241,50255697496.76142,326223103524.9118,1.0,1.0,1.0,45.06959428571429,6.492857142857143e-05,43111189388.909546
7,14,20,54,24,43,1500,0.03022370790325771,339747645.3589945,26385244934.605354,159362763586.53098,1.0,1.0,1.0,23.503174785714286,0.00012857142857142858,21451148595.261265
7,14,30,46,24,40,1832,0.03200658106158942,201594551.9883755,17474998758.796818,104273536538.76291,1.0,1.0,1.0,17.360162285714285,0.0001284285714285714,14063469516.378265
7,14,40,37,24,26,1072,0.030463033366933488,148274115.76458907,12647587100.786,76329195077.86012,1.0,1.0,1.0,12.201798714285715,0.00028857142857142856,10266228755.509449
7,14,50,27,24,42,2163,0.030126701463195033,161629760.6709842,12021849384.030993,65988619215.527466,1.0,1.0,1.0,9.953612071428575,6.485714285714286e-05,9116372587.027822
7,14,60,42,24,25,1758,0.030913291443662384,121123227.28604142,9531402093.023767,52767539382.31266,1.0,1.0,1.0,8.796829000000002,7.585714285714285e-05,7267820577.109557
7,14,70,0,24,0,0,0.030534008409506354,98946425.85165107,8623247870.49504,48880121347.75548,1.0,1.0,1.0,7.219427928571428,7.014285714285713e-05,6681924174.92687
7,14,80,0,26,22,1382,0.036776204359898944,110318431.38576736,6984190243.981003,42886672918.21443,1.0,1.0,1.0,8.297071285714287,0.00022678571428571428,5762728205.9093
7,14,90,0,26,0,0,0.031033884402339142,100177498.14525114,6407453775.134164,37713685530.532394,1.0,1.0,1.0,6.130615642857142,7.878571428571427e-05,5122983529.419763
7,14,100,0,26,0,0,0.033118233037217414,80086226.00161043,5931736740.646552,31328317585.845802,1.0,1.0,1.0,6.4500847142857145,5.7999999999999994e-05,4375239436.179404
7,14,110,0,26,0,0,0.031055822007291654,97468888.03599693,5107470296.29449,32836790918.902473,1.0,1.0,1.0,5.010901285714285,0.0002037857142857143,4373401350.226591
